Timestamp,Safety FirstLevel,Check your branchesLevel,Check your classesLevel,Line-by-lineLevel,Check your methodsLevel,Bug FinderLevel,Class Reviewer - BranchesLevel,Class Reviewer - LinesLevel,Class Reviewer - MethodsLevel,Double checkLevel,Shine in new splendourLevel,The Method ExtractorLevel,The Method InlinerLevel,The EponymLevel,Test FixerLevel,Gotta Catch ’Em AllLevel,The DebuggerLevel,Test ExecutorLevel,The TesterLevel,The Tester - AdvancedLevel,Take some breaksLevel,Make Your ChoiceLevel,On the WatchLevel,Break the LineLevel,Break the MethodLevel,Assert and TestedLevel,Safety FirstProgress,Check your branchesProgress,Check your classesProgress,Line-by-lineProgress,Check your methodsProgress,Bug FinderProgress,Class Reviewer - BranchesProgress,Class Reviewer - LinesProgress,Class Reviewer - MethodsProgress,Double checkProgress,Shine in new splendourProgress,The Method ExtractorProgress,The Method InlinerProgress,The EponymProgress,Test FixerProgress,Gotta Catch ’Em AllProgress,The DebuggerProgress,Test ExecutorProgress,The TesterProgress,The Tester - AdvancedProgress,Take some breaksProgress,Make Your ChoiceProgress,On the WatchProgress,Break the LineProgress,Break the MethodProgress,Assert and TestedProgress
2023-06-08 13:26:06.605,2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,3,2,0,1,0,0,2,0,3,115,0,0,0,0,16,0,0,0,269,0,0,0,0,0,0,7,1385,646,0,51,0,0,51,0,2095
2023-06-08 13:31:33.239,2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,3,2,0,1,0,0,2,0,3,115,0,0,0,0,16,0,0,0,269,0,0,0,0,0,0,7,1386,646,0,51,0,0,51,0,2095
2023-06-08 13:31:33.242,2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,3,2,0,1,0,0,2,0,3,115,0,0,0,0,16,0,0,0,269,0,0,0,0,0,0,7,1386,647,0,51,0,0,51,0,2095
2023-06-08 13:32:05.39,2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,3,2,0,1,0,0,2,0,3,115,0,0,0,0,16,0,0,0,269,0,0,0,0,0,0,7,1386,647,0,51,0,0,51,0,2097
2023-06-08 13:32:05.395,2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,3,2,0,1,0,0,2,0,3,115,0,0,0,0,16,0,0,0,269,0,0,0,0,0,0,7,1387,647,0,51,0,0,51,0,2097
2023-06-08 13:32:05.398,2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,3,2,0,1,0,0,2,0,3,115,0,0,0,0,16,0,0,0,269,0,0,0,0,0,0,7,1387,648,0,51,0,0,51,0,2097
2023-06-08 13:32:32.407,2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,3,2,0,1,0,0,2,0,3,115,0,0,0,0,16,0,0,0,269,0,0,0,0,0,0,7,1387,648,0,52,0,0,51,0,2097
2023-06-08 13:32:32.408,2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,3,2,0,1,0,0,2,0,3,115,0,0,0,0,16,0,0,0,269,0,0,0,0,0,0,7,1387,648,0,52,0,0,52,0,2097
2023-06-08 13:35:14.779,2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,3,2,0,1,0,0,2,0,3,115,0,0,0,0,16,0,0,0,269,0,0,0,0,0,0,7,1388,648,0,52,0,0,52,0,2097
2023-06-08 13:35:14.781,2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,3,2,0,1,0,0,2,0,3,115,0,0,0,0,16,0,0,0,269,0,0,0,0,0,0,7,1388,649,0,52,0,0,52,0,2097
2023-06-08 13:35:44.597,2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,3,2,0,1,0,0,2,0,3,115,0,0,0,0,16,0,0,0,269,0,0,0,0,0,0,7,1388,649,0,52,0,0,52,0,2101
2023-06-08 13:35:44.609,2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,3,2,0,1,0,0,2,0,3,115,0,0,0,0,16,0,0,0,269,0,0,0,0,0,0,7,1388,649,0,52,0,0,52,0,2103
2023-06-08 13:35:44.621,2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,3,2,0,1,0,0,2,0,3,115,0,0,0,0,16,0,0,0,269,0,0,0,0,0,0,7,1388,649,0,52,0,0,52,0,2108
2023-06-08 13:35:44.627,2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,3,2,0,1,0,0,2,0,3,115,0,0,0,0,16,0,0,0,269,0,0,0,0,0,0,7,1388,649,0,52,0,0,52,0,2112
2023-06-08 13:35:44.633,2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,3,2,0,1,0,0,2,0,3,115,0,0,0,0,16,0,0,0,269,0,0,0,0,0,0,7,1393,649,0,52,0,0,52,0,2117
2023-06-08 13:35:44.637,2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,3,2,0,1,0,0,2,0,3,115,0,0,0,0,16,0,0,0,269,0,0,0,0,0,0,7,1393,649,0,52,0,0,52,0,2117
2023-06-08 13:35:44.64,2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,3,2,0,1,0,0,2,0,3,115,0,0,0,0,16,0,0,0,269,0,0,0,0,0,0,7,1393,650,0,52,0,0,52,0,2117
2023-06-08 13:37:08.898,2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,3,2,0,1,0,0,2,0,3,115,0,0,0,0,16,0,0,0,269,0,0,0,0,0,0,7,1393,650,0,52,0,0,52,0,2119
2023-06-08 13:37:08.902,2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,3,2,0,1,0,0,2,0,3,115,0,0,0,0,16,0,0,0,269,0,0,0,0,0,0,7,1393,650,0,52,0,0,52,0,2121
2023-06-08 13:37:08.907,2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,3,2,0,1,0,0,2,0,3,115,0,0,0,0,16,0,0,0,269,0,0,0,0,0,0,7,1393,650,0,52,0,0,52,0,2123
2023-06-08 13:37:08.911,2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,3,2,0,1,0,0,2,0,3,115,0,0,0,0,16,0,0,0,269,0,0,0,0,0,0,7,1393,650,0,52,0,0,52,0,2125
2023-06-08 13:37:08.966,2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,3,2,0,1,0,0,2,0,3,115,0,0,0,0,16,0,0,0,269,0,0,0,0,0,0,7,1398,650,0,52,0,0,52,0,2125
2023-06-08 13:37:08.968,2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,3,2,0,1,0,0,2,0,3,115,0,0,0,0,16,0,0,0,269,0,0,0,0,0,0,7,1398,651,0,52,0,0,52,0,2125
2023-06-08 13:39:15.22,2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,3,2,0,1,0,0,2,0,3,115,0,0,0,0,16,0,0,0,269,0,0,0,0,0,0,7,1398,651,0,52,0,0,52,0,2128
2023-06-08 13:39:15.231,2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,3,2,0,1,0,0,2,0,3,115,0,0,0,0,16,0,0,0,269,0,0,0,0,0,0,7,1398,651,0,52,0,0,52,0,2130
2023-06-08 13:39:15.243,2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,3,2,0,1,0,0,2,0,3,115,0,0,0,0,16,0,0,0,269,0,0,0,0,0,0,7,1398,651,0,52,0,0,52,0,2132
2023-06-08 13:39:15.247,2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,3,2,0,1,0,0,2,0,3,115,0,0,0,0,16,0,0,0,269,0,0,0,0,0,0,7,1398,651,0,52,0,0,52,0,2134
2023-06-08 13:39:15.252,2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,3,2,0,1,0,0,2,0,3,115,0,0,0,0,16,0,0,0,269,0,0,0,0,0,0,7,1403,651,0,52,0,0,52,0,2136
2023-06-08 13:39:15.255,2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,3,2,0,1,0,0,2,0,3,115,0,0,0,0,16,0,0,0,269,0,0,0,0,0,0,7,1403,651,0,52,0,0,52,0,2136
2023-06-08 13:39:15.26,2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,3,2,0,1,0,0,2,0,3,115,0,0,0,0,16,0,0,0,269,0,0,0,0,0,0,7,1403,652,0,52,0,0,52,0,2136
2023-06-08 13:40:02.197,2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,3,2,0,1,0,0,2,0,3,115,0,0,0,0,16,0,0,0,269,0,0,0,0,0,0,7,1403,652,0,53,0,0,52,0,2136
2023-06-08 13:40:02.198,2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,3,2,0,1,0,0,2,0,3,115,0,0,0,0,16,0,0,0,269,0,0,0,0,0,0,7,1403,652,0,53,0,0,53,0,2136
2023-06-08 13:40:07.495,2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,3,2,0,1,0,0,2,0,3,115,0,0,0,0,16,0,0,0,269,0,0,0,0,0,0,7,1403,652,0,54,0,0,53,0,2136
2023-06-08 13:40:07.495,2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,3,2,0,1,0,0,2,0,3,115,0,0,0,0,16,0,0,0,269,0,0,0,0,0,0,7,1403,652,0,54,0,0,54,0,2136
2023-06-08 13:50:54.427,2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,3,2,0,1,0,0,2,0,3,115,0,0,0,0,16,0,0,0,269,0,0,0,0,0,0,7,1403,652,0,55,0,0,54,0,2136
2023-06-08 13:50:54.429,2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,3,2,0,1,0,0,2,0,3,115,0,0,0,0,16,0,0,0,269,0,0,0,0,0,0,7,1403,652,0,55,0,0,55,0,2136
2023-06-08 13:53:53.686,2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,3,2,0,1,0,0,2,0,3,115,0,0,0,0,16,0,0,0,269,0,0,0,0,0,0,7,1403,652,0,55,0,0,55,0,2138
2023-06-08 13:53:53.69,2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,3,2,0,1,0,0,2,0,3,115,0,0,0,0,16,0,0,0,269,0,0,0,0,0,0,7,1404,652,0,55,0,0,55,0,2138
2023-06-08 13:53:53.692,2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,3,2,0,1,0,0,2,0,3,115,0,0,0,0,16,0,0,0,269,0,0,0,0,0,0,7,1404,653,0,55,0,0,55,0,2138
2023-06-08 13:54:06.418,2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,3,2,0,1,0,0,2,0,3,115,0,0,0,0,16,0,0,0,270,0,0,0,0,0,0,7,1404,653,0,55,0,0,55,0,2138
2023-06-08 13:54:08.759,2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,3,2,0,1,0,0,2,0,3,115,0,0,0,0,16,0,0,0,270,0,0,0,0,0,0,7,1405,653,0,55,0,0,55,0,2138
2023-06-08 13:54:08.761,2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,3,2,0,1,0,0,2,0,3,115,0,0,0,0,16,0,0,0,270,0,0,0,0,0,0,7,1405,654,0,55,0,0,55,0,2138
2023-06-08 13:54:29.274,2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,3,2,0,1,0,0,2,0,3,115,0,0,0,0,16,0,0,0,270,0,0,0,0,0,0,7,1405,654,0,55,0,0,55,0,2140
2023-06-08 13:54:29.277,2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,3,2,0,1,0,0,2,0,3,115,0,0,0,0,16,0,0,0,270,0,0,0,0,0,0,7,1406,654,0,55,0,0,55,0,2140
2023-06-08 13:54:29.279,2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,3,2,0,1,0,0,2,0,3,115,0,0,0,0,16,0,0,0,270,0,0,0,0,0,0,7,1406,655,0,55,0,0,55,0,2140
2023-06-08 13:55:11.027,2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,3,2,0,1,0,0,2,0,3,115,0,0,0,0,16,0,0,0,270,0,0,0,0,0,0,7,1407,655,0,55,0,0,55,0,2140
2023-06-08 13:55:11.029,2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,3,2,0,1,0,0,2,0,3,115,0,0,0,0,16,0,0,0,270,0,0,0,0,0,0,7,1407,656,0,55,0,0,55,0,2140
2023-06-08 13:55:52.827,2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,3,2,0,1,0,0,2,0,3,115,0,0,0,0,16,0,0,0,270,0,0,0,0,0,0,7,1407,656,0,55,0,0,55,0,2142
2023-06-08 13:55:52.827,2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,3,2,0,1,0,0,2,0,3,115,0,0,0,0,17,0,0,0,270,0,0,0,0,0,0,7,1407,656,0,55,0,0,55,0,2142
2023-06-08 13:55:52.835,2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,3,2,0,1,0,0,2,0,3,115,0,0,0,0,17,0,0,0,270,0,0,0,0,0,0,7,1408,656,0,55,0,0,55,0,2142
2023-06-08 13:55:52.837,2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,3,2,0,1,0,0,2,0,3,115,0,0,0,0,17,0,0,0,270,0,0,0,0,0,0,7,1408,657,0,55,0,0,55,0,2142
2023-06-08 13:56:13.088,2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,3,2,0,1,0,0,2,0,3,115,0,0,0,0,17,0,0,0,270,0,0,0,0,0,0,7,1408,657,0,55,0,0,55,0,2146
2023-06-08 13:56:13.092,2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,3,2,0,1,0,0,2,0,3,115,0,0,0,0,17,0,0,0,270,0,0,0,0,0,0,7,1409,657,0,55,0,0,55,0,2146
2023-06-08 13:56:13.093,2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,3,2,0,1,0,0,2,0,3,115,0,0,0,0,17,0,0,0,270,0,0,0,0,0,0,7,1409,658,0,55,0,0,55,0,2146
2023-06-08 13:56:33.542,2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,3,2,0,1,0,0,2,0,3,115,0,0,0,0,17,0,0,0,270,0,0,0,0,0,0,7,1409,658,0,56,0,0,55,0,2146
2023-06-08 13:56:33.543,2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,3,2,0,1,0,0,2,0,3,115,0,0,0,0,17,0,0,0,270,0,0,0,0,0,0,7,1409,658,0,56,0,0,56,0,2146
2023-06-08 13:57:14.996,2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,3,2,0,1,0,0,2,0,3,115,0,0,0,0,17,0,0,0,272,0,0,0,0,0,0,7,1409,658,0,56,0,0,56,0,2146
2023-06-08 13:57:15.0,2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,3,2,0,1,0,0,2,0,3,116,0,0,0,0,17,0,0,0,272,0,0,0,0,0,0,7,1409,658,0,56,0,0,56,0,2146
2023-06-08 13:57:39.231,2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,3,2,0,1,0,0,2,0,3,116,0,0,0,0,17,0,0,0,272,0,0,0,0,0,0,7,1409,658,0,56,0,0,56,0,2148
2023-06-08 13:57:39.345,2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,3,2,0,1,0,0,2,0,3,116,0,0,0,0,17,0,0,0,272,0,0,0,0,0,0,7,1411,658,0,56,0,0,56,0,2148
2023-06-08 13:57:39.347,2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,3,2,0,1,0,0,2,0,3,116,0,0,0,0,17,0,0,0,272,0,0,0,0,0,0,7,1411,659,0,56,0,0,56,0,2148
2023-06-08 13:58:51.831,2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,3,2,0,1,0,0,2,0,3,116,0,0,0,0,17,0,0,0,272,0,0,0,0,0,0,7,1411,659,0,56,0,0,56,0,2150
2023-06-08 13:58:51.832,2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,3,2,0,1,0,0,2,0,3,116,0,0,0,0,18,0,0,0,272,0,0,0,0,0,0,7,1411,659,0,56,0,0,56,0,2150
2023-06-08 13:58:51.936,2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,3,2,0,1,0,0,2,0,3,116,0,0,0,0,18,0,0,0,272,0,0,0,0,0,0,7,1413,659,0,56,0,0,56,0,2150
2023-06-08 13:58:51.938,2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,3,2,0,1,0,0,2,0,3,116,0,0,0,0,18,0,0,0,272,0,0,0,0,0,0,7,1413,660,0,56,0,0,56,0,2150
2023-06-08 14:07:42.331,2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,3,2,0,1,0,0,2,0,3,116,0,0,0,0,18,0,0,0,272,0,0,0,0,0,0,7,1413,660,0,56,0,0,56,0,2152
2023-06-08 14:07:42.336,2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,3,2,0,1,0,0,2,0,3,116,0,0,0,0,18,0,0,0,272,0,0,0,0,0,0,7,1413,660,0,56,0,0,56,0,2154
2023-06-08 14:07:42.34,2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,3,2,0,1,0,0,2,0,3,116,0,0,0,0,18,0,0,0,272,0,0,0,0,0,0,7,1413,660,0,56,0,0,56,0,2156
2023-06-08 14:07:42.419,2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,3,2,0,1,0,0,2,0,3,116,0,0,0,0,18,0,0,0,272,0,0,0,0,0,0,7,1413,660,0,56,0,0,56,0,2160
2023-06-08 14:07:42.521,2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,3,2,0,1,0,0,2,0,3,116,0,0,0,0,18,0,0,0,272,0,0,0,0,0,0,7,1419,660,0,56,0,0,56,0,2160
2023-06-08 14:07:42.523,2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,3,2,0,1,0,0,2,0,3,116,0,0,0,0,18,0,0,0,272,0,0,0,0,0,0,7,1419,661,0,56,0,0,56,0,2160
2023-06-08 14:08:01.427,2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,3,2,0,1,0,0,2,0,3,116,0,0,0,0,18,0,0,0,272,0,0,0,0,0,0,7,1419,661,0,57,0,0,56,0,2160
2023-06-08 14:08:01.428,2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,3,2,0,1,0,0,2,0,3,116,0,0,0,0,18,0,0,0,272,0,0,0,0,0,0,7,1419,661,0,57,0,0,57,0,2160
2023-06-08 14:08:11.663,2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,3,2,0,1,0,0,2,0,3,116,0,0,0,0,18,0,0,0,272,0,0,0,0,0,0,7,1419,661,0,57,0,0,57,0,2162
2023-06-08 14:08:11.668,2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,3,2,0,1,0,0,2,0,3,116,0,0,0,0,18,0,0,0,272,0,0,0,0,0,0,7,1419,661,0,57,0,0,57,0,2164
2023-06-08 14:08:11.671,2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,3,2,0,1,0,0,2,0,3,116,0,0,0,0,18,0,0,0,272,0,0,0,0,0,0,7,1419,661,0,57,0,0,57,0,2166
2023-06-08 14:08:11.675,2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,3,2,0,1,0,0,2,0,3,116,0,0,0,0,18,0,0,0,272,0,0,0,0,0,0,7,1423,661,0,57,0,0,57,0,2170
2023-06-08 14:08:11.678,2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,3,2,0,1,0,0,2,0,3,116,0,0,0,0,18,0,0,0,272,0,0,0,0,0,0,7,1423,661,0,57,0,0,57,0,2170
2023-06-08 14:08:11.68,2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,3,2,0,1,0,0,2,0,3,116,0,0,0,0,18,0,0,0,272,0,0,0,0,0,0,7,1423,662,0,57,0,0,57,0,2170
2023-06-08 14:09:03.384,2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,3,2,0,1,0,0,2,0,3,116,0,0,0,0,18,0,0,0,274,0,0,0,0,0,0,7,1423,662,0,57,0,0,57,0,2170
2023-06-08 14:09:03.388,2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,3,2,0,1,0,0,2,0,3,117,0,0,0,0,18,0,0,0,274,0,0,0,0,0,0,7,1423,662,0,57,0,0,57,0,2170
2023-06-08 14:12:35.817,2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,3,2,0,1,0,0,2,0,3,117,0,0,0,0,18,0,0,0,274,0,0,0,0,0,0,7,1424,662,0,57,0,0,57,0,2170
2023-06-08 14:12:35.818,2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,3,2,0,1,0,0,2,0,3,117,0,0,0,0,18,0,0,0,274,0,0,0,0,0,0,7,1424,663,0,57,0,0,57,0,2170
2023-06-08 14:12:47.203,2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,3,2,0,1,0,0,2,0,3,117,0,0,0,0,18,0,0,0,274,0,0,0,0,0,0,7,1425,663,0,57,0,0,57,0,2170
2023-06-08 14:12:47.205,2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,3,2,0,1,0,0,2,0,3,117,0,0,0,0,18,0,0,0,274,0,0,0,0,0,0,7,1425,664,0,57,0,0,57,0,2170
2023-06-08 14:13:05.873,2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,3,2,0,1,0,0,2,0,3,117,0,0,0,0,18,0,0,0,274,0,0,0,0,0,0,7,1425,664,0,57,0,0,57,0,2172
2023-06-08 14:13:05.876,2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,3,2,0,1,0,0,2,0,3,117,0,0,0,0,18,0,0,0,274,0,0,0,0,0,0,7,1426,664,0,57,0,0,57,0,2172
2023-06-08 14:13:05.878,2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,3,2,0,1,0,0,2,0,3,117,0,0,0,0,18,0,0,0,274,0,0,0,0,0,0,7,1426,665,0,57,0,0,57,0,2172
2023-06-08 14:13:10.104,2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,3,2,0,1,0,0,2,0,3,117,0,0,0,0,18,0,0,0,275,0,0,0,0,0,0,7,1426,665,0,57,0,0,57,0,2172
2023-06-08 14:13:36.109,2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,3,2,0,1,0,0,2,0,3,117,0,0,0,0,18,0,0,0,277,0,0,0,0,0,0,7,1426,665,0,57,0,0,57,0,2172
2023-06-08 14:13:36.111,2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,3,2,0,1,0,0,2,0,3,118,0,0,0,0,18,0,0,0,277,0,0,0,0,0,0,7,1426,665,0,57,0,0,57,0,2172
2023-06-08 14:17:38.246,2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,3,2,0,1,0,0,2,0,3,118,0,0,0,0,18,0,0,0,277,0,0,0,0,0,0,7,1426,665,0,57,0,0,57,0,2174
2023-06-08 14:17:38.251,2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,3,2,0,1,0,0,2,0,3,118,0,0,0,0,18,0,0,0,277,0,0,0,0,0,0,7,1428,665,0,57,0,0,57,0,2176
2023-06-08 14:17:38.253,2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,3,2,0,1,0,0,2,0,3,118,0,0,0,0,18,0,0,0,277,0,0,0,0,0,0,7,1428,665,0,57,0,0,57,0,2176
2023-06-08 14:17:38.255,2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,3,2,0,1,0,0,2,0,3,118,0,0,0,0,18,0,0,0,277,0,0,0,0,0,0,7,1428,666,0,57,0,0,57,0,2176
2023-06-08 14:20:03.218,2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,3,2,0,1,0,0,2,0,3,118,0,0,0,0,18,0,0,0,279,0,0,0,0,0,0,7,1428,666,0,57,0,0,57,0,2176
2023-06-08 14:20:03.221,2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,3,2,0,1,0,0,2,0,3,119,0,0,0,0,18,0,0,0,279,0,0,0,0,0,0,7,1428,666,0,57,0,0,57,0,2176
2023-06-08 14:20:34.741,2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,3,2,0,1,0,0,2,0,3,119,0,0,0,0,18,0,0,0,279,0,0,0,0,0,0,7,1428,666,0,58,0,0,57,0,2176
2023-06-08 14:20:34.742,2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,3,2,0,1,0,0,2,0,3,119,0,0,0,0,18,0,0,0,279,0,0,0,0,0,0,7,1428,666,0,58,0,0,58,0,2176
2023-06-08 14:21:26.376,2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,3,2,0,1,0,0,2,0,3,119,0,0,0,0,18,0,0,0,281,0,0,0,0,0,0,7,1428,666,0,58,0,0,58,0,2176
2023-06-08 14:21:26.378,2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,3,2,0,1,0,0,2,0,3,120,0,0,0,0,18,0,0,0,281,0,0,0,0,0,0,7,1428,666,0,58,0,0,58,0,2176
2023-06-08 14:22:43.821,2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,3,2,0,1,0,0,2,0,3,120,0,0,0,0,18,0,0,0,283,0,0,0,0,0,0,7,1428,666,0,58,0,0,58,0,2176
2023-06-08 14:22:43.823,2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,3,2,0,1,0,0,2,0,3,121,0,0,0,0,18,0,0,0,283,0,0,0,0,0,0,7,1428,666,0,58,0,0,58,0,2176
2023-06-08 14:25:13.71,2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,3,2,0,1,0,0,2,0,3,121,0,0,0,0,18,0,0,0,285,0,0,0,0,0,0,7,1428,666,0,58,0,0,58,0,2176
2023-06-08 14:25:13.713,2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,3,2,0,1,0,0,2,0,3,122,0,0,0,0,18,0,0,0,285,0,0,0,0,0,0,7,1428,666,0,58,0,0,58,0,2176
2023-06-08 14:25:17.874,2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,3,2,0,1,0,0,2,0,3,122,0,0,0,0,18,0,0,0,285,0,0,0,0,0,0,7,1428,666,0,59,0,0,58,0,2176
2023-06-08 14:25:17.874,2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,3,2,0,1,0,0,2,0,3,122,0,0,0,0,18,0,0,0,285,0,0,0,0,0,0,7,1428,666,0,59,0,0,59,0,2176
2023-06-08 14:25:21.903,2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,3,2,0,1,0,0,2,0,3,122,0,0,0,0,18,0,0,0,285,0,0,0,0,0,0,7,1429,666,0,59,0,0,59,0,2176
2023-06-08 14:25:21.908,2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,3,2,0,1,0,0,2,0,3,122,0,0,0,0,18,0,0,0,285,0,0,0,0,0,0,7,1429,667,0,59,0,0,59,0,2176
2023-06-08 14:25:36.737,2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,3,2,0,1,0,0,2,0,3,122,0,0,0,0,18,0,0,0,285,0,0,0,0,0,0,7,1430,667,0,59,0,0,59,0,2176
